"","Brum.HAP1.GTS","Brum.KBM7.GTS","Weis14.csa.avg","Sabb15.KBM7.cs","Sabb15.K562.cs","Sabb15.Jiyoye.cs","Sabb15.Raji.cs","Sabb17.EOL","Sabb17.HEL","Sabb17.MOLM13","Sabb17.MonoMac1","Sabb17.NB4.rep1","Sabb17.NB4.rep2","Sabb17.OCI.AML2","Sabb17.OCI.AML3","Sabb17.OCI.AML5","Sabb17.P31.FUJ","Sabb17.PL21","Sabb17.SKM1","Sabb17.TF1","Sabb17.THP1","CGC_Tier","TSgene","rank"
"9365",0.499036812,0.496274218,-0.072565679,0.208,0.361,0.189,0.258,0.12,-0.1,0.193,0.035,0.2,0.111,0.409,0.115,0.163,-0.186,0.032,0.419,0.029,0.181,0,0,8019
"9366",0.413533835,0.482837529,0.008652268,-0.631,-0.479,-0.12,-0.857,-0.544,-0.902,-1.45,-0.581,-0.835,-0.671,-0.79,-0.298,-0.963,-0.78,-0.383,-0.509,-1.296,-0.909,0,0,10895
"9367",0.537931034,0.489431378,-0.004662318,-0.221,-0.482,-0.099,-0.01,-0.322,-0.286,-0.324,0.194,-0.111,-0.169,-0.636,-0.306,-0.389,-0.034,-0.846,-0.269,0.008,-0.128,0,0,12957
"9368",0.538528897,0.47826087,0.008499807,-0.404,0.097,0.005,-0.423,-0.397,-0.411,-0.773,0.019,-0.092,-0.74,-0.355,0.106,-0.866,-0.465,-0.324,-0.129,-0.451,-0.919,0,0,12581
"9369",0.51010101,0.516666667,0.042502541,-0.114,-0.727,-0.19,0.139,-0.095,-0.27,-0.347,0.071,-0.588,-0.417,-0.161,-0.768,-0.559,-0.234,-0.757,-0.191,-1.582,-0.107,0,0,15829
"9370",0.52854512,0.511904762,-0.003685247,-0.163,-0.585,-0.101,-0.292,0.147,0.04,-1.268,-0.339,-0.287,-0.75,-0.415,-0.245,-0.286,-0.196,-0.299,-0.635,-0.333,-0.882,0,0,5550
"9371",0.511248186,0.440670079,-0.026353637,-1.563,-0.897,-0.537,0.012,-1.866,-1.576,-3.366,-1.088,-1.525,-2.263,-1.733,-1.402,-1.743,-1.543,-1.451,-1.678,-1.86,-2.753,0,0,18028
"9372",0.518254301,0.012698413,0.053978624,-3.334,-5.726,-0.499,-0.516,-0.216,-0.486,-0.571,-0.299,-0.46,-0.37,-0.53,-0.245,-0.211,-0.444,0.163,-0.188,-0.938,-0.202,1,1,10711
"9373",0.499036812,0.496274218,0.007992299,0.015,0.213,-0.062,0.104,0.066,-0.093,-0.487,-0.073,-0.354,-0.267,-0.019,0.234,0.32,-1.562,-0.156,-0.787,0.277,-0.191,0,0,11188
"9374",0.481915934,0.466817924,0.012976082,-0.222,-0.108,-0.202,-0.535,-0.015,-0.592,0.026,-0.246,-0.113,-0.259,-0.053,-0.475,-0.015,-0.428,-0.139,-0.824,-0.283,-0.556,0,0,2205
"9375",0.0969163,0.038374718,-0.052735137,-2.441,-3.3,-2.175,-1.625,-2.676,-3.35,-3.38,-2.324,-2.353,-3.016,-2.697,-2.277,-3.228,-3.29,-2.02,-2.928,-3.52,-2.862,0,0,10037
"9376",0.228501229,0.280276817,0.040781424,-0.615,-0.971,-0.444,-0.819,-0.902,-1.7,-0.998,-0.908,-0.857,-0.898,-0.747,-0.926,-1.141,-0.973,-0.691,-0.934,-1.244,-1.242,0,0,9455
"9377",0.494840295,0.46875,-0.028560899,-0.633,-1.741,-0.453,-0.393,-0.077,-0.216,-0.6,0.017,-0.995,-0.256,-0.316,-0.665,-0.884,-0.233,-0.248,-0.423,-0.552,-0.258,0,0,9463
"9378",0.540337711,0.541984733,0.015330866,-0.194,-1.638,-0.292,0.039,0.367,-0.579,-0.748,-0.576,-0.132,-0.316,-0.37,-0.49,-0.481,-0.186,0.048,-0.348,0.042,-0.262,0,1,768
"9379",0.499036812,0.496274218,0.009277417,-0.01,-0.264,0.321,-0.082,-0.206,-0.111,-0.524,0.115,0.231,-0.052,-0.076,-0.221,-0.06,-0.095,-0.93,0.011,0.289,0.047,1,0,6339
"9380",0.5,0.480769231,-0.029633326,0.131,-0.448,0.302,-0.029,-0.08,-0.156,-0.182,-0.17,-0.33,-0.163,0.205,-0.082,0.175,-0.06,0.17,0.189,-0.253,-0.202,0,0,15271
"9381",0.520094563,0.491295938,-0.024601832,-1.132,-0.994,-1.229,-0.976,-1.279,-1.159,-1.528,-1.135,-0.975,-0.889,-1.067,-0.965,-1.079,-1.271,-1.028,-0.583,-0.541,-1.092,0,0,17202
"9382",0.375156838,0.449257426,0.005343827,-0.277,0.399,0.164,-0.2,-1.291,-0.385,-2.223,-0.469,-0.012,-0.973,-0.434,-0.953,-0.867,-0.684,-0.829,-1.315,-1.258,-1.087,0,0,5536
"9383",0.483642312,0.508249069,-0.004787888,-0.11,0.179,-0.73,-1.548,0.25,0.146,-0.185,-0.348,-0.062,-0.061,-0.162,0.01,-0.472,-0.238,-0.416,0.249,0,-0.2,1,0,9618
"9384",0.528735632,0.489755453,-0.025431971,0.059,0.237,-0.266,0.128,0.192,-0.003,-0.193,0.032,0.167,0.09,-0.165,-0.002,0.159,0.019,-0.261,0.279,0.363,0.187,0,0,9366
"9385",0.48222782,0.50342131,-0.024070308,0.372,-0.335,0.305,0.211,0.031,0.307,0.728,-0.007,0.059,-0.008,0.487,-0.147,0.302,-0.252,0.456,-0.245,-0.841,-0.237,0,0,2905
"9386",0.522727273,0.503246753,-0.018503268,-0.426,-0.825,-0.196,-0.644,-0.773,-0.468,-0.621,-0.525,-0.687,-0.425,-0.134,-1.052,-1.608,-0.57,-0.6,-0.475,-0.476,-0.694,0,0,12690
"9387",0.433544304,0.506329114,-0.012062945,0.27,-0.112,-0.155,0.059,0.098,0.192,0.177,-0.452,0.323,-0.294,0.213,-0.214,0.308,-0.146,-0.285,0.631,0.035,-0.33,0,0,1250
"9388",0.166105499,0.261980831,0.004026456,-1.742,-2.058,-1.835,-1.413,-1.345,-2.366,-1.909,-1.346,-1.296,-2.469,-1.968,-1.628,-1.938,-1.449,-0.878,-2.137,-1.684,-3.068,0,0,7464
"9389",0.058035714,0.023391813,-0.029008872,-1.314,-1.974,-2.402,-1.892,-1.304,-2.174,-2.126,-1.756,-0.68,-1.421,-1.308,-0.883,-1.481,-1.982,-1.656,-2.039,-0.9,-2.044,0,0,10999
"9390",0.455541237,0.489430456,0.027100928,-0.237,-0.25,-0.285,-0.394,-0.469,-0.567,0.092,0.323,-0.864,-0.233,-0.268,0.143,-0.225,0.063,-0.725,-0.478,-0.821,-0.001,0,1,95
"9391",0.500674764,0.509375,-0.033684067,0.177,-0.01,0.334,0.408,0.178,0.106,-0.018,-0.132,0.244,-0.111,0.189,-0.127,0.449,0.075,-0.441,0.118,-0.055,-0.167,0,1,7800
"9392",0.211786372,0.162011173,0.012332237,-2.135,-1.513,-1.94,-1.493,-2.362,-2.901,-3.025,-2,-2.649,-3.022,-2.002,-1.645,-2.407,-2.089,-1.108,-1.793,-1.768,-3.42,0,0,14239
"9393",0.477382098,0.468646865,-0.009347099,-0.395,-0.015,-0.651,-0.238,-0.12,-0.013,0.157,-0.37,0.385,0.05,0.099,0.137,0.028,-0.161,-0.144,-0.186,0.089,-0.114,0,0,8327
"9394",0.513043478,0.5625,0.017444256,-0.392,-0.284,-0.076,0.112,-0.211,-0.827,-0.447,-0.073,-0.642,-0.563,-0.436,0.079,-0.201,0.04,0.007,-0.447,-1.402,-0.359,0,0,11848
"9395",0.052631579,0.048387097,-0.004812125,-2.152,-3.214,-2.335,-1.436,-1.77,-2.527,-2.779,-1.75,-2.138,-2.53,-1.846,-1.504,-2.782,-2.006,-0.753,-1.909,-2.469,-2.976,0,0,13457
"9396",0.465608466,0.476744186,-0.010598674,-1.672,-0.727,-0.428,-2.289,-0.55,-1.137,-0.764,-0.128,-0.665,-0.711,-0.287,-0.503,-0.969,-0.018,-0.268,-0.077,-2.5,-0.195,0,0,8282
"9397",0.156987875,0.116082225,0.004349003,-0.718,-1.106,-0.967,-0.511,-0.614,-1.078,-1.131,-0.681,-0.459,-0.258,-0.991,-0.853,-1.817,-1.578,-1.418,-1.379,-0.442,-1.417,0,0,10562
"9398",0.508684864,0.552356021,-0.048341409,-0.184,0.129,-0.049,0.036,-0.267,0.124,-0.174,-0.105,-0.083,0.002,0.291,0.056,-0.035,0.41,-0.068,-0.176,-0.534,0.019,0,0,14021
"9399",0.458883249,0.461780105,-0.030395308,-0.234,-0.098,-0.389,-0.484,-1.161,-1.093,-0.863,0.252,0.081,-0.677,-0.359,0.023,-1.002,-0.338,-0.524,-0.949,-0.439,-0.217,1,1,17490
"9400",0.501144165,0.516778523,0.005608561,0.16,0.865,0.279,-0.551,0.651,0.101,0.391,0.084,0.074,-0.109,0.472,-1.371,0.579,0.272,-0.06,0.419,0.642,0.481,0,0,2379
"9401",0.46875,0.537815126,-0.012151743,-0.302,-0.249,0.25,0.022,-0.232,-0.178,-0.274,-0.071,-0.17,-0.298,-0.271,-0.394,-0.673,-0.333,0.025,0.283,-0.34,-0.378,0,0,14852
"9402",0.48125937,0.446153846,-0.019774809,0.494,-0.44,0.039,0.36,0.561,-0.067,1.158,-0.251,0.166,0.977,0.385,0.345,0.695,0.333,0.404,1.355,0.067,0.066,0,0,1464
"9403",0.343220339,0.25682183,-0.00811642,-1.476,-1.169,-1.436,-2.035,-2.293,-3.942,-2.386,-1.737,-1.884,-2.872,-2.287,-2.379,-2.188,-2.209,-2.192,-1.932,-3.603,-4.345,1,0,5414
"9404",0.173758865,0.20952381,-0.015706793,-0.772,-1.243,-0.295,-0.687,-0.297,-1.249,-0.62,-0.848,-0.825,-1.162,-0.384,-1.023,-1.593,-1.151,-0.681,-0.868,-1.551,-1.381,0,0,5054
"9405",0.481746032,0.464285714,-0.052784837,-0.599,-0.426,-0.205,-0.129,-0.276,-0.446,-1.229,-0.32,-0.183,0.04,-0.581,-0.301,-0.652,-0.468,-0.485,-0.64,-0.432,-0.382,0,0,5878
"9406",0.567409144,0.565947242,0.060325688,-0.198,-0.139,-0.325,-0.481,-0.043,-0.094,-1.109,-0.445,-0.309,-0.644,-0.184,0.191,-0.509,-0.315,-0.152,-0.383,-0.66,-0.3,0,0,14664
"9407",0.489626556,0.517948718,-0.004654507,0.116,-0.037,-0.183,-0.163,0.32,0.04,0.137,0.667,0.058,-0.199,0.212,0.132,0.111,0.105,-0.305,0.135,0.095,0.131,0,0,2818
"9408",0.499036812,0.496274218,0.008253673,-0.251,-1.144,-0.216,0.47,-0.445,-0.826,-0.319,-0.266,0.104,-0.194,-0.223,0.205,-0.496,-0.231,-0.806,-0.479,-0.35,-0.385,0,0,17012
"9409",0.499036812,0.496274218,-0.004354436,-0.022,0.02,-0.155,-0.08,-0.067,0.055,-0.316,0.045,0.183,0.137,-0.045,-0.141,-0.662,0.007,-0.465,-0.101,-0.157,-0.406,0,0,1729
"9410",0.492831541,0.504820937,0.007933151,-0.191,-0.097,-0.143,-0.437,-0.302,0.119,-0.969,-0.509,-0.122,-0.372,-0.097,-0.681,-0.206,0.133,-0.531,-0.111,-0.369,0.625,0,0,14130
"9411",0.421182266,0.453038674,-0.028836723,-0.984,-0.252,-1.281,-0.579,-2.512,-1.093,0.607,-1.101,-0.946,-0.848,-1.758,-2.02,-0.942,-1.696,-1.164,-0.693,-1.267,-1.677,0,0,13798
"9412",0.561075395,0.521573604,0.034188506,0.152,0.35,0.187,0.259,-0.098,0.052,0.57,-0.088,0.008,0.447,0.159,0.052,0.268,0.199,-0.373,-0.159,0.013,0.289,0,0,18537
"9413",0.49252802,0.498280397,0.007367937,-0.062,-0.237,0.142,0.108,-0.135,-0.283,-0.085,-0.359,-0.163,-0.213,-0.003,0.271,-0.281,0.259,-0.438,-0.303,-0.001,0.028,0,0,6124
"9414",0.489528796,0.503134796,-0.01181603,-0.369,-0.419,0.247,-0.458,-0.237,0.026,0.035,-0.106,0.123,0.023,-0.163,0.084,-0.327,-0.403,-0.198,0.148,-0.521,-0.343,0,0,17036
"9415",0.499036812,0.496274218,-0.017574893,-0.77,-1.844,-0.374,0.143,-1.506,-3.009,0.235,-0.323,-0.291,-0.526,0.493,-0.094,-0.528,-1.283,-0.306,-0.172,-0.647,-0.046,0,0,4841
"9416",0.501187648,0.55036855,-0.00669213,0.337,-0.283,0.024,0.129,0.387,0.029,0.074,0.073,0.307,0.012,0.187,-0.009,0.142,0.22,0.364,0.128,0.373,0.188,0,0,17237
"9417",0.489675516,0.461741425,-0.037559199,-0.896,-0.751,-0.35,-0.268,-0.387,-0.731,-0.318,-0.728,-0.986,-0.436,-1.355,-0.807,-0.909,-0.764,-0.718,-0.907,-1.491,-0.319,0,0,15387
"9418",0.409185804,0.446808511,0.045820877,-0.51,-0.372,-0.746,-0.544,-0.9,-1.56,-0.387,-0.691,-0.482,-0.58,-1.002,-0.321,-1.036,-0.356,-1.263,-1.363,-1.531,-0.831,0,0,1454
"9419",0.4743083,0.500516422,0.028430638,-0.283,-0.134,0.451,-0.549,-0.435,0.196,-0.556,-0.295,-0.341,-0.154,-0.262,-0.294,-0.262,-0.207,-0.643,-0.181,-0.498,-0.541,0,0,11447
"9420",0.493419039,0.511627907,-0.017590128,-0.383,-0.762,-0.718,-0.514,-0.41,-0.677,-1.2,-0.298,-0.281,-0.337,-0.369,-0.225,-0.27,-0.303,-0.268,-0.217,-0.367,-0.819,0,0,2734
"9421",0.51650655,0.506343939,-0.023406544,-0.43,-0.965,0.083,-0.221,-0.364,-0.254,-0.313,-0.035,-0.031,-0.256,-0.087,-0.083,-0.363,-0.127,-0.146,-0.119,-0.835,-0.214,0,0,2132
"9422",0.467692308,0.487571702,-0.023699968,-0.058,-0.136,0.206,0.288,-0.261,-0.478,0.367,0.109,-0.044,-0.417,-0.498,-0.206,0.141,0.381,0.371,-0.293,-0.432,0.784,0,0,5675
"9423",0.548442907,0.605,-0.001364161,0.224,0.107,0.051,-0.004,0.077,-0.54,-1.118,-0.509,-0.621,-0.623,-0.691,-0.633,-0.581,-0.668,-0.923,-0.346,-1.117,-0.748,0,0,8661
"9424",0.051835853,0.028708134,0.007375719,-0.965,-1.301,-1.243,-1.979,-0.679,-1.931,-1.307,-0.905,-0.389,-0.301,-0.954,-0.498,-1.825,-1.489,-0.33,-1.504,-1.688,-1.475,0,0,1526
"9425",0.298245614,0.342857143,-0.00606936,-1.661,-0.317,-0.08,-0.341,-0.509,-0.063,-1.325,0.042,-0.74,-0.118,-0.625,-0.9,-0.86,-0.259,-0.804,0.016,-1.105,-0.004,0,1,15362
"9426",0.033182504,0.012539185,0.006800599,-2.586,-3.94,-2.776,-2.366,-2.177,-3.677,-3.446,-2.073,-2.742,-3.364,-2.797,-1.61,-3.451,-3.429,-1.478,-2.65,-3.111,-3.866,0,0,6952
"9427",0.404823691,0.516073147,-0.010718368,0.039,-0.042,0.353,0.289,0.299,-0.03,0.042,0.309,0.243,0.393,0.312,0.307,0.393,0.359,0.097,-0.133,-0.161,0.165,0,0,6105
"9428",0.596491228,0.571428571,-0.022387465,0.103,-0.205,0.013,-0.267,-0.586,0.099,-0.382,0.172,-0.157,-0.186,-0.166,-0.141,-0.13,0.027,0.019,0.339,-0.457,-0.164,0,0,11054
"9429",0.6,0.666666667,-0.012859205,-1.017,-1.219,-1.456,-0.708,-0.415,-0.836,-1.092,-0.772,-0.431,-0.238,-0.794,-0.84,-1.082,-0.818,-1.21,-0.777,-1.079,-1.238,0,0,2403
"9430",0.292281006,0.367541766,0.029837394,-0.492,-0.315,0.191,-0.064,0.073,-0.222,0.219,-0.146,0.318,-0.305,0.166,-0.063,0.058,0.133,-0.078,0.092,-0.283,-0.198,1,1,5
"9431",0.053231939,0.500780031,0.000156821,-1.763,-3.246,-3.507,-2.239,-2.863,-2.479,-3.345,-1.915,-2.985,-4.7,-2.454,-2.551,-3.448,-3.786,-2.107,-2.256,-3.404,-2.883,0,0,16597
"9432",0.499036812,0.496274218,-0.005287174,-3.147,-4.513,-3.352,-1.948,-2.873,-4.109,-4.596,-2.791,-3.27,-4.128,-3.801,-2.642,-4.238,-3.282,-2.342,-2.467,-3.285,-4.664,0,0,9152
"9433",0.534521158,0.626984127,-0.050954946,0.038,-0.054,0.209,0.109,0.216,-0.142,0.304,0.089,0.045,-0.122,0.178,-0.087,0.044,0.135,0.082,0.095,-0.198,-0.126,0,0,2810
"9434",0.342105263,0.184210526,-0.016909878,-0.431,-0.201,-0.27,-0.357,-0.229,-1.017,-0.635,-0.201,-0.55,-1.198,-0.62,-0.435,-0.254,-0.183,0.2,0.123,-1.482,-0.384,0,0,14386
"9435",0.260269244,0.282828283,-0.006655638,-0.866,-0.652,-1.092,-0.839,-0.614,-0.993,-1.67,-0.992,-0.6,-0.775,-0.588,-1.022,-0.96,-1.106,-0.936,-0.5,-0.977,-0.526,0,0,1600
"9436",0.517985612,0.547528517,-0.092147035,-0.08,-0.467,-0.39,0.138,-0.497,-0.145,-0.188,-0.12,-0.126,-0.325,0.092,-0.102,0.254,-0.105,-0.734,0.271,-0.124,-0.101,0,0,5559
"9437",0.504645761,0.483333333,0.004129446,-0.776,-0.499,-0.115,-0.305,-0.593,-0.164,-0.424,0.004,0.391,-0.018,-0.493,-0.456,-0.326,-0.186,-0.702,-0.256,-0.622,-0.254,0,0,6834
"9438",0.566336634,0.503816794,0.001381259,0.231,0.313,0.412,0.523,0.246,0.123,0.305,0.326,-0.032,0.418,0.317,-0.047,0.572,0.492,0.437,0.185,0.081,-0.09,0,0,4856
"9439",0.517241379,0.444444444,-0.007904381,0.096,0.233,0.211,0.202,0.175,-0.059,0.357,-0.078,-0.109,0.004,0.274,-0.017,0.392,0.002,-0.306,0.012,-0.358,-0.09,1,1,15212
"9440",0.046841594,0.043478261,-0.064338941,-2.668,-3.733,-2.613,-2.021,-1.653,-2.844,-2.879,-1.489,-1.774,-2.59,-2.074,-1.022,-2.66,-1.76,-2.024,-1.949,-3.409,-2.753,0,0,12367
"9441",0.457236842,0.371134021,-0.0074223265,-0.292,0.426,0.261,0.453,-0.393,0.087,-0.017,0.016,0.251,-0.119,0.259,-0.405,-0.096,-0.468,-0.841,-0.389,0.437,-0.176,0,0,6978
"9442",0.402753873,0.347184987,0.005299179,-1.005,-0.759,-0.093,-0.138,-1.922,-1.097,-3.181,-0.383,0.018,-0.98,-1.833,-1.409,-2.41,-1.524,-1.589,-1.38,-1.242,-0.465,1,0,3880
"9443",0.510765002,0.39261745,-0.005017409,0.098,0.009,0.096,0.039,-0.205,0.452,0.21,-0.21,-0.2,0.292,-0.276,0.848,-0.459,0.224,-0.569,-0.396,-0.191,-0.166,0,0,18550
"9444",0.506949525,0.501424501,0.00114319,-0.486,-0.951,-0.335,-0.373,-0.676,-0.821,-1.028,-0.47,-0.942,-0.053,-0.467,-0.899,-0.507,-1.499,-1.013,-1.501,-2.29,-0.247,0,0,10063
"9445",0.544031311,0.574468085,0.029337685,0.44,-0.008,0.204,0.063,-0.281,0.156,-0.279,0.511,0.091,0.269,-0.388,-0.318,0.291,0.308,0.878,-0.034,0.388,0.233,0,0,13477
"9446",0.45890411,0.452755906,0.006095597,-0.609,-1.92,-0.061,-0.076,-0.367,-0.945,-1.095,-0.855,-0.671,-0.468,0.039,-1.143,-1.119,-0.834,-1.036,-0.536,-0.861,-0.943,0,0,6831
"9447",0.101361573,0.107424961,0.009809247,-2.688,-2.301,-2.187,-1.892,-1.648,-2.682,-2.647,-1.602,-2.213,-2.385,-2.298,-1.471,-1.656,-1.836,-1.086,-1.36,-3.159,-2.516,0,0,284
"9448",0.515936255,0.496240602,-0.010608557,-0.417,-0.716,-0.425,-0.075,-0.342,-0.983,-0.325,-0.202,-0.515,-0.742,-0.329,-0.07,-0.352,-0.417,-0.335,-0.382,-0.444,-0.323,0,0,12053
"9449",0.49638759,0.482866044,-0.012759595,0.008,0.48,0.29,0.531,0.108,-0.04,-0.875,-0.013,-0.211,0.206,-0.437,0.089,0.429,0.232,0.099,-0.087,-0.076,-0.135,0,0,9153
"9450",0.476130653,0.485804416,0.024766107,0.271,0.712,0.035,0.131,0.192,0.285,0.172,0.251,0.148,-0.133,0.517,0.138,0.293,0.154,0.024,0.98,0.478,0.217,0,0,12284
"9451",0.070707071,0.28,-0.02529646,-1.404,-1.973,-1.181,-1.226,-1.54,-1.827,-2.673,-1.115,-1.174,-1.995,-1.498,-1.639,-2.424,-1.811,-1.19,-2.768,-1.991,-3.129,0,0,4471
"9452",0.496360539,0.493742331,-0.013479459,-0.255,-0.718,-0.371,-0.237,-0.538,-0.483,-0.649,-0.463,-0.341,-0.371,-0.52,0.096,-0.775,-0.247,-0.071,-0.274,-0.672,-0.117,0,0,5539
"9453",0.492424242,0.526179703,0.002616098,-0.009,-0.119,-0.215,-0.056,0.032,-0.167,0.18,-0.35,0.128,-0.246,0.046,-0.507,-0.373,0.271,-0.273,-0.176,0.57,0.029,0,1,7972
"9454",0.502180233,0.48549884,-0.028091081,-0.031,-0.001,0.049,0.111,-0.072,-0.116,0.13,0.23,-0.113,0.182,0.12,-0.207,0.232,-0.016,0.106,-0.011,-0.002,-0.222,0,0,18048
"9455",0.520220588,0.495356691,-0.0074223265,-0.134,0.191,0.211,-0.288,0.04,0.161,-0.622,0.28,-0.005,-0.773,0.207,0.234,-0.309,-0.113,-0.178,-0.046,0.151,-0.021,0,0,17352
"9456",0.471489362,0.455108359,0.010202733,-0.374,-0.789,-0.368,-0.268,-0.597,-0.769,0.015,-0.279,-0.262,-0.298,-0.349,-0.31,-0.31,-0.338,-0.223,-0.513,-0.257,-0.059,0,0,1583
"9457",0.539473684,0.526470588,-0.02895078,-0.99,-1.237,-1.372,-0.908,-1.584,-1.493,-1.449,-1.453,-1.249,-1.554,-1.235,-1.535,-2.235,-1.696,-1.197,-1.101,-1.766,-1.988,0,0,2325
"9458",0.510989011,0.518421053,-0.009258743,-0.713,-1.349,-0.698,-0.526,-0.75,-0.647,-0.629,-0.202,-0.399,-0.801,-0.828,-0.937,-1.067,-0.753,-1.001,-0.802,-0.827,-0.39,0,0,4905
"9459",0.455782313,0.448571429,-0.00861596,-1.18,-1.584,-1.268,-0.918,-1.24,-1.111,-1.165,-1.353,-0.883,-1.205,-1.352,-0.934,-1.331,-1.236,-0.843,-0.854,-0.859,-1.863,0,0,2272
"9460",0.598062954,0.62037037,-0.012261473,-0.012,-0.338,0.184,-0.113,-0.273,-0.207,0.343,0.202,-0.019,-0.126,-0.22,-0.275,0.121,0.089,-0.643,-0.317,-0.498,0.117,0,0,15458
"9461",0.412962963,0.520547945,0.025430616,-0.585,-0.62,-0.527,-0.501,-0.596,-0.667,-1.492,-0.731,-0.228,-0.341,-1.235,-0.257,-0.859,-0.51,-0.674,-0.815,-1.456,-2.423,0,0,12614
"9462",0.535353535,0.54130809,0.06521135,-0.132,0.112,0.14,-0.213,-0.114,-0.335,-0.236,-0.028,-0.125,0.225,-0.235,-0.023,-0.148,0.082,-0.81,-0.303,0.403,-0.251,0,1,6278
"9463",0.450301205,0.5078125,-0.022404152,-0.831,-0.993,-0.115,-0.253,0.074,-1.038,-0.402,-0.571,-0.235,-1.085,-0.451,-0.487,-0.569,-0.768,-1.193,-1.378,-1.214,-0.612,0,0,12565
"9464",0.478609626,0.497089639,0.00807084,0.188,0.345,0.167,-0.229,-0.021,0.291,-0.19,0.306,0.209,-0.13,0.317,0.027,-0.067,-0.096,0.666,0.278,-0.092,0.065,0,0,11559
"9465",0.482683983,0.548543689,-0.002568174,0.139,0.107,0.298,0.106,-0.242,0.095,-0.376,-0.05,0.169,-0.02,0.083,-0.164,-0.176,-0.078,-0.281,0.03,-0.033,-0.073,0,0,6250
"9466",0.530565167,0.516666667,0.021242313,-0.144,-0.602,-0.096,0.099,-0.233,-1.049,-0.555,0.327,-0.038,-0.362,-0.227,-0.44,-0.713,-0.263,-0.259,0.184,-0.177,-0.47,0,0,4671
"9467",0.102803738,0.141025641,0.022398719,-1.841,-2.204,-1.685,-1.502,-2.244,-2.746,-2.439,-2.091,-1.885,-1.826,-1.979,-2.292,-3.223,-2.509,-2.233,-1.836,-2.703,-2.365,0,0,11161
"9468",0.501346257,0.485069192,-0.004628926,0.228,0,0.167,0.36,0.326,0.295,0.304,0.313,0.394,0.37,0.285,0.026,0.273,0.207,0.608,0.345,0.113,0.355,0,0,6204
"9469",0.075170843,0.023809524,-0.017984741,-2.466,-3.737,-2.835,-2.382,-2.204,-2.941,-3.632,-2.128,-1.823,-2.37,-2.433,-2.086,-2.515,-3.271,-1.514,-1.496,-3.161,-2.755,0,0,722
"9470",0.433559322,0.498040923,-0.026710029,-0.336,0.14,-0.045,-0.541,-0.247,-0.164,-0.112,-0.285,-0.587,-0.26,-0.113,-0.443,-0.207,-0.244,-0.362,-0.209,0.063,-0.15,1,0,9896
"9471",0.517578125,0.567460317,-0.03253258,-0.601,-0.859,-0.045,-0.099,-0.419,-0.407,-0.583,-0.075,-0.496,-0.086,-0.315,-0.47,-0.684,-0.329,0.217,-0.282,-0.438,-0.833,0,0,11759
"9472",0.520089286,0.487341772,0.024090712,-0.509,0.071,0.012,0.358,-0.221,-0.052,-1.372,-0.185,0.557,-0.009,-0.105,-0.299,0.02,-0.381,-0.769,-0.426,-0.105,-0.126,0,0,18214
"9473",0.512547051,0.508059701,0.010109066,-0.093,0.392,-0.029,-0.007,0.467,0.57,0.29,0.177,0.102,-0.011,0.22,-0.139,0.075,0.055,-0.223,0.348,-0.067,0.233,0,0,6042
"9474",0.486486486,0.441949968,0.019885653,-0.5,-0.202,0.07,-0.721,0.008,-0.349,-0.404,0.255,-0.158,0.114,0.046,0.243,-0.704,-0.365,0.123,-0.191,-0.582,-0.395,0,0,3978
"9475",0.260869565,0.222222222,0.018097831,-1.341,-0.984,-0.357,0.721,-0.904,-0.593,-2.719,-0.397,-0.803,-0.9,-1.495,0.381,-0.863,-1.405,-0.109,-1.282,-2.368,-2.135,0,0,15045
"9476",0.482058226,0.485497238,-0.007217987,-0.173,0.232,0.385,0.358,0.284,0.016,-0.083,-0.3,0.021,0.368,0.162,-0.392,0.217,0.136,0.402,0.178,0.395,0.071,0,0,4458
"9477",0.466748768,0.486725664,0.023188908,-0.546,-1.44,-0.21,-0.106,-0.383,0.299,0.122,-0.254,-0.042,0.204,-0.573,-0.382,-0.28,-0.168,-0.211,-0.165,-0.565,-0.343,0,0,5105
"9478",0.478555305,0.488425926,0.007263053,-0.511,-0.69,-0.825,-0.322,-0.304,-0.897,-0.529,-0.133,-0.208,-0.378,-0.405,-0.337,-1.117,-0.593,-0.24,-0.475,-1.717,-0.234,0,0,8621
"9479",0.521948608,0.511312217,0.010836056,0.044,0.289,0.042,0.446,0.218,0.332,-0.468,0.225,-0.051,0.02,0.177,0.274,0.14,0.397,0.214,0.393,0.131,0.324,0,0,15545
"9480",0.437911499,0.305130513,0.027483666,-0.769,-0.639,-0.478,-0.221,-1.05,-0.305,-1.141,-1.033,-0.689,-1.121,-0.816,-0.766,-0.559,-0.945,-0.539,-0.896,-0.823,-2.462,0,0,7356
"9481",0.506872852,0.492753623,-0.023075946,-0.539,-1.686,-0.599,-1.285,-0.593,-0.491,-0.881,-0.341,-0.494,-0.256,-0.964,-0.284,-0.674,-0.892,-0.373,-0.728,-0.658,-0.597,0,0,2480
"9482",0.094890511,0.035490605,0.000108474,-1.987,-2.59,-2.411,-1.321,-2.563,-2.158,-2.819,-1.971,-2.592,-3.104,-2.313,-1.84,-2.579,-2.984,-2.693,-2.476,-2.059,-3.021,0,0,4684
"9483",0.471502591,0.51175657,0.008116567,-0.081,0.087,0.346,0.216,-0.155,-0.174,0.037,-0.181,-0.272,0.048,-0.051,-0.291,-0.565,-0.639,-0.012,-0.233,-0.228,-0.16,0,0,16806
